0.005  ;  -0.0029412443741389;-0.571384883572253;
0.0571052631578947  ;  -0.0308766835382295;-0.510089251837976;
0.109210526315789  ;  -0.055969597261006;-0.448867406747793;
0.161315789473684  ;  -0.0774072694544263;-0.369102071899375;
0.213421052631579  ;  -0.0943280460681537;-0.275114481597953;
0.265526315789474  ;  -0.106141913856473;-0.17278951935766;
0.317631578947368  ;  -0.11257103237882;-0.0683341028921572;
0.369736842105263  ;  -0.113657241140215;0.0320337727177916;
0.421842105263158  ;  -0.109758825086658;0.122230893457747;
0.473947368421053  ;  -0.101540803771972;0.1964280177766;
0.526052631578948  ;  -0.0899587752520957;0.249192792442871;
0.578157894736842  ;  -0.0762341715132316;0.275698328460938;
0.630263157894737  ;  -0.061816286734211;0.272061535863279;
0.682368421052632  ;  -0.0483220305083011;0.235937904582444;
0.734473684210527  ;  -0.0374350251271197;0.167659576483762;
0.786578947368421  ;  -0.0307232119633014;0.0726572386130749;
0.838684210526316  ;  -0.0292714629226123;-0.032565976726815;
0.890789473684211  ;  -0.0328097415614849;-0.101929317405658;
0.942894736842106  ;  -0.036958694146951;0.0278628887831588;
0.995  ;  -0.0137439252971465;2.07249909798803;
